CRUISE,HAUL_NO,VESSEL,HAUL_DATE,YEAR,MONTH,CTD_INDEX,STATION,DEPTH_STRATA,SWEEP,BOTTOM_DEPTH,PROBLEM,STANDARD_STATION
0803,56,DSJ,2008-05-29 23:19:07.000,2008,5,85,117,2,NULL,1900,0,1
0803,57,DSJ,2008-05-30 01:20:15.000,2008,5,86,113,2,NULL,923,0,1
0803,58,DSJ,2008-05-30 03:04:53.000,2008,5,87,109,2,NULL,551,0,1
0803,59,DSJ,2008-05-30 04:41:52.000,2008,5,88,110,2,NULL,2323,0,1
0803,60,DSJ,2008-05-30 21:14:40.000,2008,5,94,135,2,NULL,1006,0,1
0803,61,DSJ,2008-05-30 23:40:33.000,2008,5,95,134,2,NULL,512,0,1
0803,62,DSJ,2008-05-31 01:40:27.000,2008,5,96,133,2,NULL,185,0,1
0803,63,DSJ,2008-05-31 04:22:19.000,2008,5,97,132,2,NULL,99,0,1
0803,64,DSJ,2008-05-31 21:19:28.000,2008,5,103,162,2,NULL,1463,0,1
0803,65,DSJ,2008-05-31 23:37:14.000,2008,5,104,160,2,NULL,89,0,1
0803,66,DSJ,2008-06-01 01:56:18.000,2008,6,105,156,2,NULL,92,0,1
0803,67,DSJ,2008-06-01 03:37:20.000,2008,6,106,152,2,NULL,109,0,1
0803,68,DSJ,2008-06-02 04:12:56.000,2008,6,112,166,2,NULL,76,0,1
0803,69,DSJ,2008-06-02 21:30:03.000,2008,6,114,183,1,NULL,57,0,1
0803,70,DSJ,2008-06-02 23:34:57.000,2008,6,115,453,2,NULL,115,0,1
0803,71,DSJ,2008-06-03 02:42:26.000,2008,6,116,454,2,NULL,903,0,1
0803,72,DSJ,2008-06-03 21:20:55.000,2008,6,121,465,2,NULL,3291,0,1
0803,73,DSJ,2008-06-04 01:02:16.000,2008,6,122,464,2,NULL,2000,0,1
0803,74,DSJ,2008-06-04 03:56:13.000,2008,6,123,463,2,NULL,425,0,1
0803,75,DSJ,2008-06-05 02:31:09.000,2008,6,127,473,2,NULL,250,0,1
0803,76,DSJ,2008-06-05 04:06:04.000,2008,6,128,471,2,NULL,68,0,1
0803,77,DSJ,2008-06-05 21:31:08.000,2008,6,132,171,2,NULL,394,0,1
0803,78,DSJ,2008-06-10 21:31:03.000,2008,6,136,114,2,NULL,73,3,0
0803,79,DSJ,2008-06-12 01:01:55.000,2008,6,143,116,2,NULL,705,0,1
0803,80,DSJ,2008-06-12 02:04:35.000,2008,6,143,116,2,NULL,664,0,1
0803,81,DSJ,2008-06-12 21:32:39.000,2008,6,150,445,2,NULL,1050,0,1
0803,82,DSJ,2008-06-13 00:35:44.000,2008,6,151,444,2,NULL,1050,0,1
0803,83,DSJ,2008-06-13 04:25:03.000,2008,6,153,442,2,NULL,198,0,1
0803,84,DSJ,2008-06-13 21:32:22.000,2008,6,158,495,2,NULL,540,0,1
0803,85,DSJ,2008-06-14 01:26:27.000,2008,6,160,493,2,NULL,224,0,1
0803,86,DSJ,2008-06-14 03:11:51.000,2008,6,161,492,2,NULL,94,0,1
0803,87,DSJ,2008-06-14 04:17:55.000,2008,6,162,491,1,NULL,50,0,1
0803,88,DSJ,2008-06-14 21:36:26.000,2008,6,166,425,2,NULL,1898,0,1
0803,89,DSJ,2008-06-15 00:30:59.000,2008,6,167,424,2,NULL,159,0,1
0803,90,DSJ,2008-06-15 04:13:28.000,2008,6,168,422,2,NULL,387,0,1
0803,91,DSJ,2008-06-15 21:30:14.000,2008,6,169,414,2,NULL,105,0,1
0803,92,DSJ,2008-06-15 23:31:15.000,2008,6,170,413,2,NULL,769,0,1
0803,93,DSJ,2008-06-16 02:20:07.000,2008,6,NULL,412,2,NULL,1874,0,1
0803,94,DSJ,2008-06-16 04:13:11.000,2008,6,171,411,2,NULL,886,0,1
0803,95,DSJ,2008-06-16 21:30:42.000,2008,6,173,404,2,NULL,461,0,1
0803,96,DSJ,2008-06-16 23:50:01.000,2008,6,174,403,2,NULL,1284,0,1
0803,97,DSJ,2008-06-17 02:49:13.000,2008,6,NULL,402,2,NULL,212,0,1
0803,99,DSJ,2008-06-17 21:32:16.000,2008,6,180,481,2,NULL,795,0,1
0803,100,DSJ,2008-06-17 23:20:29.000,2008,6,181,482,2,NULL,850,0,1
0803,101,DSJ,2008-06-18 01:36:49.000,2008,6,182,483,2,NULL,566,0,1
0803,102,DSJ,2008-06-18 03:43:02.000,2008,6,183,484,2,NULL,97,0,1
0803,900,DSJ,2008-05-14 21:47:21.000,2008,5,NULL,119,2,NULL,NULL,3,0
0803,901,DSJ,2008-05-15 04:01:51.000,2008,5,37,123,2,NULL,80,3,0
0803,902,DSJ,2008-06-10 19:23:29.000,2008,6,135,119,2,NULL,90,3,0
0803,903,DSJ,2008-06-11 20:43:40.000,2008,6,141,119,2,NULL,88,3,0
0803,904,DSJ,2008-06-13 02:36:58.000,2008,6,152,443,2,NULL,555,3,0
0803,905,DSJ,2008-06-13 23:29:51.000,2008,6,159,494,2,NULL,374,3,0
0902,1,"MF ",2009-05-20 22:12:46.000,2009,5,1,119,2,NULL,282,0,1
0902,2,"MF ",2009-05-21 00:30:06.000,2009,5,2,114,2,NULL,50,0,1
0902,3,"MF ",2009-05-21 20:39:59.000,2009,5,12,110,2,NULL,2331,0,1
0902,4,"MF ",2009-05-21 22:57:18.000,2009,5,13,109,2,NULL,700,0,1
0902,5,"MF ",2009-05-22 00:39:30.000,2009,5,14,113,2,NULL,457,0,1
0902,6,"MF ",2009-05-22 02:23:06.000,2009,5,15,117,2,NULL,1868,0,1
0902,7,"MF ",2009-05-22 03:45:18.000,2009,5,16,118,2,NULL,807,0,1
0902,8,"MF ",2009-05-22 21:04:25.000,2009,5,24,123,2,NULL,96,0,1
0902,9,"MF ",2009-05-22 23:02:21.000,2009,5,25,124,2,NULL,195,0,1
0902,10,"MF ",2009-05-23 00:31:31.000,2009,5,26,125,2,NULL,212,0,1
0902,11,"MF ",2009-05-23 02:42:53.000,2009,5,27,126,2,NULL,497,0,1
0902,12,"MF ",2009-05-23 04:16:26.000,2009,5,28,127,2,NULL,1205,0,1
0902,13,"MF ",2009-05-23 21:05:37.000,2009,5,35,131,2,NULL,86,0,1
0902,14,"MF ",2009-05-23 22:25:29.000,2009,5,36,132,2,NULL,96,0,1
0902,15,"MF ",2009-05-24 00:23:10.000,2009,5,37,133,2,NULL,180,0,1
0902,16,"MF ",2009-05-24 02:32:37.000,2009,5,38,134,2,NULL,500,0,1
0902,17,"MF ",2009-05-24 04:10:15.000,2009,5,39,135,2,NULL,1000,0,1
0902,18,"MF ",2009-05-24 21:08:11.000,2009,5,48,154,2,NULL,1152,0,1
0902,19,"MF ",2009-05-24 23:06:50.000,2009,5,49,152,2,NULL,120,0,1
0902,20,"MF ",2009-05-25 00:47:25.000,2009,5,50,156,2,NULL,95,0,1
0902,21,"MF ",2009-05-25 03:09:05.000,2009,5,NULL,160,2,NULL,109,0,1
0902,22,"MF ",2009-05-25 04:37:46.000,2009,5,51,162,2,NULL,1205,0,1
0902,24,"MF ",2009-05-25 23:01:09.000,2009,5,58,453,2,NULL,117,1,0
0902,25,"MF ",2009-05-26 01:42:22.000,2009,5,59,454,2,NULL,851,0,1
0902,26,"MF ",2009-05-26 04:12:54.000,2009,5,60,455,2,NULL,3287,0,1
0902,27,"MF ",2009-05-26 23:36:53.000,2009,5,64,170,2,NULL,166,0,1
0902,28,"MF ",2009-05-27 01:21:37.000,2009,5,65,168,2,NULL,116,0,1
0902,29,"MF ",2009-05-27 03:13:46.000,2009,5,66,167,2,NULL,88,0,1
0902,30,"MF ",2009-05-29 22:10:47.000,2009,5,67,237,1,NULL,70,0,1
0902,31,"MF ",2009-05-29 23:57:29.000,2009,5,68,138,1,NULL,58,0,1
0902,32,"MF ",2009-05-30 00:50:08.000,2009,5,68,138,1,NULL,58,0,1
0902,33,"MF ",2009-05-30 03:07:00.000,2009,5,69,139,1,NULL,57,0,1
0902,34,"MF ",2009-05-30 03:46:10.000,2009,5,69,139,1,NULL,57,0,1
0902,35,"MF ",2009-05-30 21:39:25.000,2009,5,78,154,2,NULL,1267,0,1
0902,36,"MF ",2009-05-30 23:25:43.000,2009,5,79,152,2,NULL,98,0,1
0902,37,"MF ",2009-05-31 01:07:15.000,2009,5,80,156,2,NULL,80,0,1
0902,38,"MF ",2009-05-31 02:55:27.000,2009,5,NULL,160,2,NULL,108,0,1
0902,39,"MF ",2009-05-31 04:18:11.000,2009,5,81,162,2,NULL,1317,0,1
0902,40,"MF ",2009-05-31 21:38:56.000,2009,5,88,453,2,NULL,113,0,1
0902,41,"MF ",2009-06-01 00:28:02.000,2009,6,89,454,2,NULL,761,0,1
0902,42,"MF ",2009-06-01 03:52:05.000,2009,6,90,455,2,NULL,3100,0,1
0902,43,"MF ",2009-06-01 21:52:19.000,2009,6,94,473,2,NULL,249,0,1
0902,44,"MF ",2009-06-02 00:18:57.000,2009,6,95,474,2,NULL,1600,0,1
0902,45,"MF ",2009-06-02 02:22:57.000,2009,6,96,475,2,NULL,1350,0,1
0902,46,"MF ",2009-06-03 21:30:21.000,2009,6,102,461,1,NULL,74,2,1
0902,47,"MF ",2009-06-04 00:12:28.000,2009,6,103,463,2,NULL,423,0,1
0902,48,"MF ",2009-06-04 02:50:08.000,2009,6,104,464,2,NULL,2200,0,1
0902,49,"MF ",2009-06-04 04:30:21.000,2009,6,105,465,2,NULL,3600,0,1
0902,50,"MF ",2009-06-04 21:32:21.000,2009,6,109,166,2,NULL,75,0,1
0902,51,"MF ",2009-06-04 22:50:51.000,2009,6,110,167,2,NULL,88,0,1
0902,52,"MF ",2009-06-05 00:26:24.000,2009,6,111,168,2,NULL,118,0,1
0902,53,"MF ",2009-06-05 01:47:10.000,2009,6,112,170,2,NULL,159,0,1
0902,54,"MF ",2009-06-05 02:50:16.000,2009,6,113,171,2,NULL,323,0,1
0902,55,"MF ",2009-06-05 21:43:47.000,2009,6,119,131,2,NULL,88,0,1
0902,56,"MF ",2009-06-05 22:59:53.000,2009,6,120,132,2,NULL,99,0,1
0902,57,"MF ",2009-06-06 00:54:04.000,2009,6,121,133,2,NULL,200,0,1
0902,58,"MF ",2009-06-06 02:51:19.000,2009,6,122,134,2,NULL,534,0,1
0902,59,"MF ",2009-06-06 04:21:38.000,2009,6,123,135,2,NULL,1100,0,1
0902,60,"MF ",2009-06-06 21:30:29.000,2009,6,130,110,2,NULL,2104,0,1
0902,61,"MF ",2009-06-06 23:21:38.000,2009,6,131,109,2,NULL,564,0,1
0902,62,"MF ",2009-06-07 01:05:20.000,2009,6,132,113,2,NULL,636,0,1
0902,63,"MF ",2009-06-07 02:58:06.000,2009,6,133,117,2,NULL,1860,0,1
0902,64,"MF ",2009-06-07 04:08:44.000,2009,6,134,118,2,NULL,1183,0,1
0902,65,"MF ",2009-06-07 21:34:55.000,2009,6,143,112,2,NULL,81,0,1
0902,66,"MF ",2009-06-07 23:54:05.000,2009,6,144,111,1,NULL,50,0,1
0902,67,"MF ",2009-06-08 02:09:23.000,2009,6,145,116,1,NULL,183,1,0
0902,68,"MF ",2009-06-08 03:52:09.000,2009,6,146,114,2,NULL,89,0,1
0902,69,"MF ",2009-06-08 21:35:34.000,2009,6,155,123,2,NULL,89,0,1
0902,70,"MF ",2009-06-08 22:54:08.000,2009,6,156,124,2,NULL,214,0,1
0902,71,"MF ",2009-06-09 00:09:36.000,2009,6,157,125,2,NULL,226,0,1
0902,72,"MF ",2009-06-09 02:06:14.000,2009,6,158,126,2,NULL,511,0,1
0902,73,"MF ",2009-06-09 03:24:36.000,2009,6,159,127,2,NULL,1122,0,1
0902,74,"MF ",2009-06-09 21:16:24.000,2009,6,168,131,2,NULL,84,0,1
0902,75,"MF ",2009-06-09 22:38:35.000,2009,6,169,132,2,NULL,95,0,1
0902,76,"MF ",2009-06-10 00:11:32.000,2009,6,170,133,2,NULL,153,0,1
0902,77,"MF ",2009-06-10 01:57:55.000,2009,6,171,134,2,NULL,470,0,1
0902,78,"MF ",2009-06-10 03:07:35.000,2009,6,172,135,2,NULL,1000,0,1
0902,79,"MF ",2009-06-10 21:31:12.000,2009,6,178,110,2,NULL,1900,0,1
0902,80,"MF ",2009-06-10 23:27:05.000,2009,6,179,109,2,NULL,494,0,1
0902,81,"MF ",2009-06-11 01:09:37.000,2009,6,180,113,2,NULL,1050,0,1
0902,82,"MF ",2009-06-11 03:07:43.000,2009,6,181,117,2,NULL,1800,0,1
0902,83,"MF ",2009-06-11 04:13:13.000,2009,6,182,118,2,NULL,1240,0,1
0902,84,"MF ",2009-06-11 21:33:04.000,2009,6,188,154,2,NULL,1250,0,1
0902,85,"MF ",2009-06-11 23:15:47.000,2009,6,189,152,2,NULL,105,0,1
0902,86,"MF ",2009-06-12 00:55:50.000,2009,6,190,156,2,NULL,104,0,1
0902,87,"MF ",2009-06-12 02:49:38.000,2009,6,191,160,2,NULL,107,0,1
0902,88,"MF ",2009-06-12 04:11:40.000,2009,6,192,162,2,NULL,1281,0,1
0902,89,"MF ",2009-06-14 22:29:08.000,2009,6,193,139,1,NULL,56,0,1
0902,90,"MF ",2009-06-15 00:08:28.000,2009,6,194,138,1,NULL,60,0,1
0902,91,"MF ",2009-06-15 00:56:02.000,2009,6,194,138,1,NULL,60,0,1
0902,92,"MF ",2009-06-15 02:31:50.000,2009,6,195,237,1,NULL,73,0,1
0902,93,"MF ",2009-06-15 03:17:14.000,2009,6,196,237,1,NULL,73,0,1
0902,94,"MF ",2009-06-15 21:38:56.000,2009,6,203,119,2,NULL,90,0,1
0902,95,"MF ",2009-06-16 00:27:06.000,2009,6,204,114,2,NULL,88,0,1
0902,96,"MF ",2009-06-16 02:37:51.000,2009,6,205,116,2,NULL,309,0,1
0902,97,"MF ",2009-06-16 03:41:45.000,2009,6,206,115,2,NULL,100,0,1
0902,98,"MF ",2009-06-16 21:42:07.000,2009,6,212,441,2,NULL,52,0,1
0902,99,"MF ",2009-06-16 22:52:05.000,2009,6,213,442,2,NULL,160,0,1
0902,100,"MF ",2009-06-17 00:19:11.000,2009,6,214,443,2,NULL,550,0,1
0902,101,"MF ",2009-06-17 02:15:40.000,2009,6,215,444,2,NULL,850,0,1
0902,102,"MF ",2009-06-17 03:45:04.000,2009,6,216,445,2,NULL,1037,0,1
0902,103,"MF ",2009-06-17 21:18:25.000,2009,6,224,491,1,NULL,48,0,1
0902,104,"MF ",2009-06-17 22:26:21.000,2009,6,225,492,2,NULL,88,0,1
0902,105,"MF ",2009-06-17 23:49:19.000,2009,6,226,493,2,NULL,170,0,1
0902,106,"MF ",2009-06-18 01:15:55.000,2009,6,227,494,2,NULL,350,0,1
0902,107,"MF ",2009-06-18 02:33:03.000,2009,6,228,495,2,NULL,501,0,1
0902,108,"MF ",2009-06-18 21:32:18.000,2009,6,229,411,2,NULL,782,0,1
0902,109,"MF ",2009-06-18 23:33:57.000,2009,6,230,412,2,NULL,1700,0,1
0902,110,"MF ",2009-06-19 01:29:51.000,2009,6,231,413,2,NULL,900,0,1
0902,111,"MF ",2009-06-19 02:57:55.000,2009,6,232,414,2,NULL,100,0,1
0902,112,"MF ",2009-06-19 21:58:18.000,2009,6,237,484,2,NULL,87,0,1
0902,113,"MF ",2009-06-19 23:41:21.000,2009,6,238,483,2,NULL,472,0,1
0902,114,"MF ",2009-06-20 01:56:34.000,2009,6,239,482,2,NULL,840,0,1
0902,115,"MF ",2009-06-20 03:27:37.000,2009,6,240,481,2,NULL,790,0,1
0902,116,"MF ",2009-06-20 21:38:13.000,2009,6,248,401,2,NULL,1708,0,1
0902,117,"MF ",2009-06-21 00:14:48.000,2009,6,249,402,2,NULL,428,0,1
0902,118,"MF ",2009-06-21 02:07:09.000,2009,6,249,403,2,NULL,1180,0,1
0902,119,"MF ",2009-06-21 04:37:26.000,2009,6,251,404,2,NULL,719,0,1
0902,120,"MF ",2009-06-21 22:57:59.000,2009,6,253,424,2,NULL,164,0,1
0902,121,"MF ",2009-06-22 01:03:19.000,2009,6,254,423,2,NULL,115,0,1
0902,122,"MF ",2009-06-22 02:59:13.000,2009,6,255,422,2,NULL,386,0,1
0902,123,"MF ",2009-06-22 04:37:50.000,2009,6,256,421,2,NULL,227,0,1
0902,124,"MF ",2009-06-22 21:36:09.000,2009,6,264,491,1,NULL,47,0,1
0902,125,"MF ",2009-06-22 23:06:19.000,2009,6,265,492,2,NULL,92,0,1
0902,126,"MF ",2009-06-23 00:25:55.000,2009,6,266,493,2,NULL,168,0,1
0902,127,"MF ",2009-06-23 02:07:12.000,2009,6,267,494,2,NULL,351,0,1
0902,128,"MF ",2009-06-23 03:23:49.000,2009,6,268,495,2,NULL,500,0,1
0902,129,"MF ",2009-06-23 21:38:08.000,2009,6,275,441,2,NULL,54,0,1
0902,130,"MF ",2009-06-23 23:33:41.000,2009,6,276,442,2,NULL,188,0,1
0902,131,"MF ",2009-06-24 00:52:58.000,2009,6,277,443,2,NULL,555,0,1
0902,132,"MF ",2009-06-24 02:49:28.000,2009,6,278,444,2,NULL,870,0,1
0902,133,"MF ",2009-06-24 04:03:33.000,2009,6,279,445,2,NULL,1100,0,1
0902,134,"MF ",2009-06-24 23:35:30.000,2009,6,282,237,1,NULL,71,0,1
0902,900,"MF ",2009-06-04 19:30:21.000,2009,6,NULL,165,NULL,NULL,NULL,3,0
0902,901,"MF ",2009-06-24 21:15:00.000,2009,6,280,139,NULL,NULL,NULL,3,0
0902,902,"MF ",2009-06-24 22:15:00.000,2009,6,281,138,NULL,NULL,NULL,3,0
1002,1,"FR ",2010-05-01 21:27:07.000,2010,5,NULL,119,2,NULL,275,0,1
1002,2,"FR ",2010-05-01 23:27:32.000,2010,5,NULL,114,2,NULL,73,0,1
1002,3,"FR ",2010-05-02 00:47:45.000,2010,5,NULL,116,2,NULL,184,0,1
1002,4,"FR ",2010-05-02 02:11:00.000,2010,5,NULL,115,2,NULL,91,0,1
1002,5,"FR ",2010-05-02 03:59:00.000,2010,5,NULL,111,1,NULL,37,3,0
1002,6,"FR ",2010-05-02 21:14:00.000,2010,5,6,112,2,NULL,71,0,1
1002,7,"FR ",2010-05-02 22:28:51.000,2010,5,7,115,2,NULL,91,0,1
1002,8,"FR ",2010-05-02 23:33:37.000,2010,5,8,116,2,NULL,182,0,1
1002,9,"FR ",2010-05-03 01:30:11.000,2010,5,NULL,114,2,NULL,73,1,0
1002,10,"FR ",2010-05-03 03:23:00.000,2010,5,9,119,2,NULL,107,0,1
1002,11,"FR ",2010-05-03 21:22:00.000,2010,5,19,124,2,NULL,181,0,1
1002,12,"FR ",2010-05-03 22:39:00.000,2010,5,20,125,2,NULL,276,2,1
1002,13,"FR ",2010-05-04 00:49:00.000,2010,5,21,126,2,NULL,456,0,1
1002,14,"FR ",2010-05-04 03:06:45.000,2010,5,22,127,2,NULL,1069,0,1
1002,15,"FR ",2010-05-04 21:08:36.000,2010,5,29,131,2,NULL,86,0,1
1002,16,"FR ",2010-05-04 22:41:39.000,2010,5,30,132,2,NULL,96,0,1
1002,17,"FR ",2010-05-05 00:45:56.000,2010,5,NULL,133,2,NULL,179,0,1
1002,18,"FR ",2010-05-06 21:02:00.000,2010,5,36,154,2,NULL,1305,0,1
1002,19,"FR ",2010-05-06 22:38:00.000,2010,5,37,152,2,NULL,111,0,1
1002,20,"FR ",2010-05-07 00:49:00.000,2010,5,38,156,2,NULL,77,0,1
1002,22,"FR ",2010-05-07 04:38:00.000,2010,5,40,162,2,NULL,1039,0,1
1002,23,"FR ",2010-05-07 20:54:58.000,2010,5,46,165,1,NULL,53,0,1
1002,24,"FR ",2010-05-07 22:14:17.000,2010,5,47,166,2,NULL,75,0,1
1002,25,"FR ",2010-05-07 23:28:53.000,2010,5,48,167,2,NULL,91,0,1
1002,26,"FR ",2010-05-08 01:04:29.000,2010,5,49,168,2,NULL,119,0,1
1002,27,"FR ",2010-05-08 02:27:21.000,2010,5,50,170,2,NULL,177,0,1
1002,28,"FR ",2010-05-08 04:18:25.000,2010,5,51,171,2,NULL,374,0,1
1002,29,"FR ",2010-05-08 21:08:16.000,2010,5,54,461,2,NULL,78,0,1
1002,30,"FR ",2010-05-08 23:21:16.000,2010,5,55,463,2,NULL,395,0,1
1002,31,"FR ",2010-05-09 02:11:40.000,2010,5,56,464,2,NULL,2230,0,1
1002,32,"FR ",2010-05-09 04:00:50.000,2010,5,57,465,2,NULL,3500,0,1
1002,33,"FR ",2010-05-09 21:01:52.000,2010,5,60,471,2,NULL,70,0,1
1002,34,"FR ",2010-05-09 22:56:09.000,2010,5,61,473,2,NULL,240,0,1
1002,35,"FR ",2010-05-10 01:43:17.000,2010,5,62,474,2,NULL,1500,0,1
1002,36,"FR ",2010-05-10 04:40:18.000,2010,5,63,475,2,NULL,1400,0,1
1002,37,"FR ",2010-05-10 20:59:22.000,2010,5,65,183,1,NULL,57,0,1
1002,38,"FR ",2010-05-10 22:36:06.000,2010,5,66,453,2,NULL,112,0,1
1002,39,"FR ",2010-05-11 01:49:25.000,2010,5,67,454,2,NULL,854,0,1
1002,40,"FR ",2010-05-11 04:45:14.000,2010,5,68,455,2,NULL,3177,0,1
1002,41,"FR ",2010-05-11 21:00:25.000,2010,5,70,138,1,NULL,58,0,1
1002,42,"FR ",2010-05-11 21:27:55.000,2010,5,70,138,1,NULL,57,0,1
1002,43,"FR ",2010-05-11 23:16:00.000,2010,5,71,237,1,NULL,75,0,1
1002,44,"FR ",2010-05-12 21:03:00.000,2010,5,72,109,2,NULL,596,0,1
1002,45,"FR ",2010-05-12 22:54:38.000,2010,5,73,113,2,NULL,889,0,1
1002,46,"FR ",2010-05-13 01:16:44.000,2010,5,74,117,2,NULL,1906,0,1
1002,47,"FR ",2010-05-13 03:45:00.000,2010,5,75,118,2,NULL,1157,0,1
1002,48,"FR ",2010-05-13 20:59:35.000,2010,5,80,123,2,NULL,91,0,1
1002,49,"FR ",2010-05-13 22:36:17.000,2010,5,81,124,2,NULL,262,0,1
1002,50,"FR ",2010-05-13 23:53:08.000,2010,5,82,125,2,NULL,199,0,1
1002,51,"FR ",2010-05-14 02:03:15.000,2010,5,83,126,2,NULL,474,0,1
1002,52,"FR ",2010-05-14 03:46:07.000,2010,5,84,127,2,NULL,1039,0,1
1002,53,"FR ",2010-05-14 21:08:26.000,2010,5,92,135,2,NULL,870,0,1
1002,54,"FR ",2010-05-14 23:10:37.000,2010,5,93,134,2,NULL,502,0,1
1002,55,"FR ",2010-05-15 01:12:33.000,2010,5,94,133,2,NULL,200,0,1
1002,56,"FR ",2010-05-15 02:56:00.000,2010,5,95,132,2,NULL,95,0,1
1002,57,"FR ",2010-05-15 04:00:01.000,2010,5,96,131,2,NULL,88,0,1
1002,58,"FR ",2010-05-17 22:43:03.000,2010,5,98,237,1,NULL,73,0,1
1002,59,"FR ",2010-05-17 23:10:00.000,2010,5,98,237,1,NULL,77,0,1
1002,60,"FR ",2010-05-18 01:26:22.000,2010,5,99,152,2,NULL,115,0,1
1002,61,"FR ",2010-05-18 03:04:40.000,2010,5,100,154,2,NULL,1284,0,1
1002,62,"FR ",2010-05-18 21:14:25.000,2010,5,107,162,2,NULL,1505,0,1
1002,63,"FR ",2010-05-18 23:01:00.000,2010,5,108,160,2,NULL,89,0,1
1002,64,"FR ",2010-05-19 01:06:04.000,2010,5,109,156,2,NULL,78,0,1
1002,65,"FR ",2010-05-19 02:26:11.000,2010,5,110,152,2,NULL,104,0,1
1002,66,"FR ",2010-05-19 03:53:00.000,2010,5,111,154,2,NULL,1264,0,1
1002,67,"FR ",2010-05-19 21:10:00.000,2010,5,115,110,2,NULL,2230,0,1
1002,68,"FR ",2010-05-19 23:08:00.000,2010,5,116,109,2,NULL,562,0,1
1002,69,"FR ",2010-05-20 00:51:00.000,2010,5,117,113,2,NULL,755,0,1
1002,70,"FR ",2010-05-20 02:30:00.000,2010,5,118,117,2,NULL,1909,0,1
1002,71,"FR ",2010-05-20 03:28:02.000,2010,5,119,118,2,NULL,963,0,1
1002,72,"FR ",2010-05-20 21:14:13.000,2010,5,125,119,2,NULL,308,0,1
1002,73,"FR ",2010-05-20 22:53:24.000,2010,5,126,114,2,NULL,63,0,1
1002,74,"FR ",2010-05-21 00:57:44.000,2010,5,127,116,2,NULL,139,0,1
1002,75,"FR ",2010-05-21 02:22:00.000,2010,5,128,115,2,NULL,90,0,1
1002,76,"FR ",2010-05-21 04:19:20.000,2010,5,130,112,2,NULL,84,0,1
1002,77,"FR ",2010-05-22 22:50:40.000,2010,5,131,491,1,NULL,53,0,1
1002,78,"FR ",2010-05-23 00:05:14.000,2010,5,132,492,2,NULL,90,0,1
1002,79,"FR ",2010-05-23 21:27:31.000,2010,5,133,427,2,NULL,336,0,1
1002,80,"FR ",2010-05-24 00:09:01.000,2010,5,134,426,2,NULL,547,0,1
1002,81,"FR ",2010-05-24 02:40:47.000,2010,5,135,421,2,NULL,86,0,1
1002,82,"FR ",2010-05-24 04:08:29.000,2010,5,136,422,2,NULL,381,0,1
1002,83,"FR ",2010-05-24 20:53:13.000,2010,5,140,411,2,NULL,888,0,1
1002,84,"FR ",2010-05-24 23:22:30.000,2010,5,141,412,2,NULL,1738,0,1
1002,85,"FR ",2010-05-25 02:01:27.000,2010,5,142,413,2,NULL,740,0,1
1002,86,"FR ",2010-05-25 03:49:05.000,2010,5,143,414,2,NULL,102,0,1
1002,87,"FR ",2010-05-25 21:06:39.000,2010,5,145,481,2,NULL,770,0,1
1002,88,"FR ",2010-05-25 23:39:39.000,2010,5,146,482,2,NULL,855,0,1
1002,89,"FR ",2010-05-26 02:04:00.000,2010,5,147,483,2,NULL,578,0,1
1002,90,"FR ",2010-05-26 03:53:00.000,2010,5,148,484,2,NULL,93,0,1
1002,91,"FR ",2010-05-26 20:55:59.000,2010,5,154,401,2,NULL,1614,0,1
1002,92,"FR ",2010-05-27 02:08:03.000,2010,5,155,403,2,NULL,1200,0,1
1002,93,"FR ",2010-05-27 04:08:09.000,2010,5,156,404,2,NULL,807,0,1
1002,94,"FR ",2010-05-27 21:00:13.000,2010,5,158,425,2,NULL,1860,0,1
1002,95,"FR ",2010-05-27 23:14:44.000,2010,5,159,424,2,NULL,166,2,1
1002,96,"FR ",2010-05-28 00:54:33.000,2010,5,160,423,2,NULL,117,0,1
1002,97,"FR ",2010-05-28 03:21:32.000,2010,5,161,422,2,NULL,372,0,1
1002,98,"FR ",2010-05-30 01:32:37.000,2010,5,166,442,2,NULL,193,0,1
1002,99,"FR ",2010-05-30 03:04:00.000,2010,5,167,443,2,NULL,555,0,1
1002,100,"FR ",2010-05-30 04:36:28.000,2010,5,168,444,2,NULL,853,0,1
1002,101,"FR ",2010-05-30 22:48:31.000,2010,5,169,135,2,NULL,970,0,1
1002,102,"FR ",2010-05-31 01:09:00.000,2010,5,170,134,2,NULL,495,0,1
1002,103,"FR ",2010-05-31 03:11:00.000,2010,5,171,133,2,NULL,190,0,1
1002,104,"FR ",2010-06-02 21:23:00.000,2010,6,173,237,1,NULL,73,0,1
1002,105,"FR ",2010-06-02 22:53:00.000,2010,6,174,138,1,NULL,57,0,1
1002,106,"FR ",2010-06-03 22:13:00.000,2010,6,184,168,2,NULL,129,0,1
1002,107,"FR ",2010-06-03 23:34:00.000,2010,6,185,170,2,NULL,185,0,1
1002,108,"FR ",2010-06-04 01:57:00.000,2010,6,186,171,2,NULL,400,0,1
1002,109,"FR ",2010-06-04 21:19:00.000,2010,6,191,461,2,NULL,73,0,1
1002,110,"FR ",2010-06-04 23:33:00.000,2010,6,192,463,2,NULL,389,0,1
1002,111,"FR ",2010-06-05 02:28:00.000,2010,6,193,464,2,NULL,2044,0,1
1002,112,"FR ",2010-06-05 04:27:00.000,2010,6,194,465,2,NULL,3300,0,1
